TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_PRECISION,DATA_SCALE,HCAT_TYPE
CVTRAN,USER62,VARCHAR2,NA,NA,string
CVTRAN,USER63,VARCHAR2,NA,NA,string
CVTRAN,USER64,VARCHAR2,NA,NA,string
CVTRAN,USER65,VARCHAR2,NA,NA,string
CVTRAN,USER66,VARCHAR2,NA,NA,string
CVTRAN,USER67,VARCHAR2,NA,NA,string
CVTRAN,USER68,VARCHAR2,NA,NA,string
CVTRAN,USER69,VARCHAR2,NA,NA,string
CVTRAN,USER70,VARCHAR2,NA,NA,string
CVTRAN,ECRV,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN_FIRSTNAME,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN_LASTNAME,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN_MIDDLENAME,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN_PREFIX,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN_SUFFIX,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN_COMPANYNAME,VARCHAR2,NA,NA,string
CVTRAN,OWN1_FIRSTNAME,VARCHAR2,NA,NA,string
CVTRAN,OWN1_LASTNAME,VARCHAR2,NA,NA,string
CVTRAN,OWN1_MIDDLENAME,VARCHAR2,NA,NA,string
CVTRAN,OWN1_PREFIX,VARCHAR2,NA,NA,string
CVTRAN,OWN1_SUFFIX,VARCHAR2,NA,NA,string
CVTRAN,OWN1_COMPANYNAME,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN2_FIRSTNAME,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN2_LASTNAME,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN2_MIDDLENAME,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN2_PREFIX,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN2_SUFFIX,VARCHAR2,NA,NA,string
CVTRAN,OLDOWN2_COMPANYNAME,VARCHAR2,NA,NA,string
CVTRAN,OWN2_FIRSTNAME,VARCHAR2,NA,NA,string
CVTRAN,OWN2_LASTNAME,VARCHAR2,NA,NA,string
CVTRAN,OWN2_MIDDLENAME,VARCHAR2,NA,NA,string
CVTRAN,OWN2_PREFIX,VARCHAR2,NA,NA,string
CVTRAN,OWN2_SUFFIX,VARCHAR2,NA,NA,string
CVTRAN,OWN2_COMPANYNAME,VARCHAR2,NA,NA,string
CVTRAN,NOTES,CLOB,NA,NA,string
DEDIT,TBL1,VARCHAR2,NA,NA,string
DEDIT,TBL2,VARCHAR2,NA,NA,string
DEDIT,FLD1,VARCHAR2,NA,NA,string
DEDIT,FLD2,VARCHAR2,NA,NA,string
DEDIT,VAL1,VARCHAR2,NA,NA,string
DEDIT,VAL2,VARCHAR2,NA,NA,string
DEDIT,MSG,VARCHAR2,NA,NA,string
DEDIT,SHORTDESC,VARCHAR2,NA,NA,string
DEDIT,WHO,VARCHAR2,NA,NA,string
DEDIT,WEN,DATE,NA,NA,string
DEDIT,LONGDESC,VARCHAR2,NA,NA,string
DEDIT,IASW_ID,NUMBER,NA,NA,bigint
DWELDAT,JUR,VARCHAR2,NA,NA,string
DWELDAT,PARID,VARCHAR2,NA,NA,string
DWELDAT,CARD,NUMBER,4,0,bigint
DWELDAT,TAXYR,NUMBER,4,0,bigint
DWELDAT,SEQ,NUMBER,3,0,bigint
DWELDAT,CUR,VARCHAR2,NA,NA,string
DWELDAT,WHO,VARCHAR2,NA,NA,string
DWELDAT,WEN,DATE,NA,NA,string
DWELDAT,WHOCALC,VARCHAR2,NA,NA,string
DWELDAT,WENCALC,DATE,NA,NA,string
DWELDAT,STATUS,VARCHAR2,NA,NA,string
DWELDAT,STORIES,NUMBER,3,2,double
DWELDAT,EXTWALL,VARCHAR2,NA,NA,string
DWELDAT,STYLE,VARCHAR2,NA,NA,string
DWELDAT,YRBLT,NUMBER,4,0,bigint
DWELDAT,EFFYR,NUMBER,4,0,bigint
DWELDAT,YRREMOD,NUMBER,4,0,bigint
DWELDAT,RMTOT,NUMBER,2,0,bigint
DWELDAT,RMBED,NUMBER,2,0,bigint
DWELDAT,RMFAM,NUMBER,1,0,bigint
DWELDAT,FIXBATH,NUMBER,2,0,bigint
DWELDAT,FIXHALF,NUMBER,2,0,bigint
DWELDAT,FIXADDL,NUMBER,2,0,bigint
DWELDAT,FIXTOT,NUMBER,3,0,bigint
DWELDAT,PLUMVAL,NUMBER,8,0,bigint
DWELDAT,REMKIT,VARCHAR2,NA,NA,string
DWELDAT,REMBATH,VARCHAR2,NA,NA,string
DWELDAT,BSMT,VARCHAR2,NA,NA,string
DWELDAT,BSMTVAL,NUMBER,8,0,bigint
DWELDAT,HEAT,VARCHAR2,NA,NA,string
DWELDAT,FUEL,VARCHAR2,NA,NA,string
DWELDAT,HEATSYS,VARCHAR2,NA,NA,string
DWELDAT,HEATVAL,NUMBER,8,0,bigint
DWELDAT,ATTIC,VARCHAR2,NA,NA,string
DWELDAT,ATTICVAL,NUMBER,8,0,bigint
DWELDAT,INTEXT,VARCHAR2,NA,NA,string
DWELDAT,MASTRIMW,NUMBER,2,0,bigint
DWELDAT,MASTRIML,NUMBER,3,0,bigint
DWELDAT,MASTRIMAREA,NUMBER,6,0,bigint
DWELDAT,TRIMVAL,NUMBER,8,0,bigint
DWELDAT,UNFINW,NUMBER,2,0,bigint
DWELDAT,UNFINL,NUMBER,3,0,bigint
DWELDAT,UNFINAREA,NUMBER,6,0,bigint
DWELDAT,UNFINVAL,NUMBER,8,0,bigint
DWELDAT,RECROMW,NUMBER,2,0,bigint
DWELDAT,RECROML,NUMBER,3,0,bigint
DWELDAT,RECROMAREA,NUMBER,6,0,bigint
DWELDAT,RECVAL,NUMBER,8,0,bigint
DWELDAT,FINBSMTW,NUMBER,2,0,bigint
DWELDAT,FINBSMTL,NUMBER,3,0,bigint
DWELDAT,FINBSMTAREA,NUMBER,6,0,bigint
DWELDAT,FINBSMTVAL,NUMBER,8,0,bigint
DWELDAT,UFEATW,NUMBER,2,0,bigint
DWELDAT,UFEATL,NUMBER,3,0,bigint
DWELDAT,UFEATAREA,NUMBER,6,0,bigint
DWELDAT,UFEATVAL,NUMBER,8,0,bigint
DWELDAT,WBFP_O,NUMBER,2,0,bigint
DWELDAT,WBFP_S,NUMBER,2,0,bigint
DWELDAT,WBFP_X,NUMBER,3,1,double
DWELDAT,WBFP_PF,NUMBER,2,0,bigint
DWELDAT,WBFP_PFX,NUMBER,3,1,double
DWELDAT,WBFPVAL,NUMBER,8,0,bigint
DWELDAT,BSMTCAR,NUMBER,1,0,bigint
DWELDAT,BGARVAL,NUMBER,8,0,bigint
DWELDAT,MSC1DES,VARCHAR2,NA,NA,string
DWELDAT,MSC1NUM,NUMBER,4,2,double
DWELDAT,MSC1VAL,NUMBER,8,0,bigint
DWELDAT,MSC2DES,VARCHAR2,NA,NA,string
DWELDAT,MSC2NUM,NUMBER,4,2,double
DWELDAT,MSC2VAL,NUMBER,8,0,bigint
DWELDAT,CONDOLVL,NUMBER,12,0,double
DWELDAT,CONDOTYP,VARCHAR2,NA,NA,string
DWELDAT,CONDOVW,VARCHAR2,NA,NA,string
DWELDAT,CNDCMPLX,VARCHAR2,NA,NA,string
DWELDAT,CLINE,NUMBER,4,0,bigint
DWELDAT,UNITNO,VARCHAR2,NA,NA,string
DWELDAT,CNDBASEVAL,NUMBER,10,0,bigint
DWELDAT,CNDADJVAL,NUMBER,10,0,bigint
DWELDAT,GRMUNITS,NUMBER,3,0,bigint
DWELDAT,GRMRENT,NUMBER,6,0,bigint
DWELDAT,ADJGRMFACT,NUMBER,6,4,double
DWELDAT,RESGRMVAL,NUMBER,10,0,bigint
DWELDAT,MGFA,NUMBER,9,0,bigint
DWELDAT,SFLA,NUMBER,6,0,bigint
DWELDAT,FLR1AREA,NUMBER,6,0,bigint
DWELDAT,ADJAREA,NUMBER,6,0,bigint
DWELDAT,AREAFACT,NUMBER,6,3,double
DWELDAT,SHFACT,NUMBER,5,3,double
DWELDAT,CNSTFACT,NUMBER,5,3,double
DWELDAT,CNSTVAL,NUMBER,8,0,bigint
DWELDAT,SUBTVAL,NUMBER,9,0,bigint
DWELDAT,GRADE,VARCHAR2,NA,NA,string
DWELDAT,GRDFACT,NUMBER,3,2,double
DWELDAT,CDDESC,VARCHAR2,NA,NA,string
DWELDAT,CDPCT,NUMBER,3,0,bigint
DWELDAT,USERFACT,NUMBER,5,3,double
DWELDAT,USERAMT,NUMBER,10,0,bigint
DWELDAT,LOCMULT,NUMBER,4,3,double
DWELDAT,BASERCN,NUMBER,10,0,bigint
DWELDAT,RCNVAL,NUMBER,10,0,bigint
DWELDAT,CDU,VARCHAR2,NA,NA,string
DWELDAT,DEPR,NUMBER,5,2,double
DWELDAT,MKTADJ,NUMBER,5,2,double
DWELDAT,MKTRSN,VARCHAR2,NA,NA,string
DWELDAT,BASERCNLD,NUMBER,10,0,bigint
DWELDAT,ADDNAREA,NUMBER,6,0,bigint
DWELDAT,ADDNRCNVAL,NUMBER,8,0,bigint
DWELDAT,RESFEATVAL,NUMBER,8,0,bigint
DWELDAT,ADDNVAL,NUMBER,10,0,bigint
DWELDAT,RCNLD,NUMBER,10,0,bigint
DWELDAT,ADJFACT,NUMBER,7,5,double
DWELDAT,PCTCOMPLETE,NUMBER,3,0,bigint
DWELDAT,NEWCONMO,VARCHAR2,NA,NA,string
DWELDAT,NEWCONPCT,NUMBER,7,6,double
DWELDAT,ADJRCNLD,NUMBER,10,0,bigint
DWELDAT,FLR1VAL,NUMBER,8,0,bigint
DWELDAT,FLRUAREA,NUMBER,6,0,bigint
DWELDAT,FLRUVAL,NUMBER,8,0,bigint
DWELDAT,FLRHAREA,NUMBER,6,0,bigint
DWELDAT,FLRHVAL,NUMBER,8,0,bigint
DWELDAT,BSMTAREA,NUMBER,6,0,bigint
DWELDAT,ATTICAREA,NUMBER,6,0,bigint
DWELDAT,CATHAREA,NUMBER,6,0,bigint
DWELDAT,CATHVAL,NUMBER,8,0,bigint
DWELDAT,SLABAREA,NUMBER,6,0,bigint
DWELDAT,SLABVAL,NUMBER,8,0,bigint
DWELDAT,HEATAREA,NUMBER,6,0,bigint
DWELDAT,ACAREA,NUMBER,6,0,bigint
DWELDAT,ACVAL,NUMBER,8,0,bigint
DWELDAT,RMBEDB,NUMBER,2,0,bigint
DWELDAT,RMBED1,NUMBER,2,0,bigint
DWELDAT,RMBED2,NUMBER,2,0,bigint
DWELDAT,RMBED3,NUMBER,2,0,bigint
DWELDAT,FIXBATHB,NUMBER,2,0,bigint
DWELDAT,FIXBATH1,NUMBER,2,0,bigint
DWELDAT,FIXBATH2,NUMBER,2,0,bigint
DWELDAT,FIXBATH3,NUMBER,2,0,bigint
DWELDAT,FIXHALFB,NUMBER,2,0,bigint
DWELDAT,FIXHALF1,NUMBER,2,0,bigint
DWELDAT,FIXHALF2,NUMBER,2,0,bigint
DWELDAT,FIXHALF3,NUMBER,2,0,bigint
DWELDAT,RMKITB,NUMBER,2,0,bigint
DWELDAT,RMKIT1,NUMBER,2,0,bigint
DWELDAT,RMKIT2,NUMBER,2,0,bigint
DWELDAT,RMKIT3,NUMBER,2,0,bigint
DWELDAT,RMKIT,NUMBER,2,0,bigint
DWELDAT,RMLIVB,NUMBER,2,0,bigint
DWELDAT,RMLIV1,NUMBER,2,0,bigint
DWELDAT,RMLIV2,NUMBER,2,0,bigint
DWELDAT,RMLIV3,NUMBER,2,0,bigint
DWELDAT,RMLIV,NUMBER,2,0,bigint
DWELDAT,RMDINB,NUMBER,2,0,bigint
DWELDAT,RMDIN1,NUMBER,2,0,bigint
DWELDAT,RMDIN2,NUMBER,2,0,bigint
DWELDAT,RMDIN3,NUMBER,2,0,bigint
DWELDAT,RMDIN,NUMBER,2,0,bigint
DWELDAT,RMFAMB,NUMBER,2,0,bigint
DWELDAT,RMFAM1,NUMBER,2,0,bigint
DWELDAT,RMFAM2,NUMBER,2,0,bigint
DWELDAT,RMFAM3,NUMBER,2,0,bigint
DWELDAT,RMOTHB,NUMBER,2,0,bigint
DWELDAT,RMOTH1,NUMBER,2,0,bigint
DWELDAT,RMOTH2,NUMBER,2,0,bigint
DWELDAT,RMOTH3,NUMBER,2,0,bigint
DWELDAT,RMOTH,NUMBER,2,0,bigint
DWELDAT,NOTE1,VARCHAR2,NA,NA,string
DWELDAT,NOTE2,VARCHAR2,NA,NA,string
DWELDAT,CLASS,VARCHAR2,NA,NA,string
DWELDAT,DEGREM,VARCHAR2,NA,NA,string
DWELDAT,COND,VARCHAR2,NA,NA,string
DWELDAT,VALMETH,VARCHAR2,NA,NA,string
DWELDAT,RECTYPE,VARCHAR2,NA,NA,string
DWELDAT,RESMOD,NUMBER,4,0,bigint
DWELDAT,MODOVER,NUMBER,4,0,bigint
DWELDAT,EXMPPCTOVER,NUMBER,5,2,double
DWELDAT,EXMPPCT,NUMBER,5,2,double
DWELDAT,EXMPVAL,NUMBER,10,0,bigint
DWELDAT,AREASUM,NUMBER,10,0,bigint
DWELDAT,OBSDEP,NUMBER,3,0,bigint
DWELDAT,OBSRSN,VARCHAR2,NA,NA,string
DWELDAT,FUNDEP,NUMBER,3,0,bigint
DWELDAT,FUNRSN,VARCHAR2,NA,NA,string
DWELDAT,ECNDEP,NUMBER,3,0,bigint
DWELDAT,ECNRSN,VARCHAR2,NA,NA,string
DWELDAT,BLDGUSE,VARCHAR2,NA,NA,string
DWELDAT,CONVBLDG,NUMBER,10,0,bigint
DWELDAT,CHGRSN,VARCHAR2,NA,NA,string
DWELDAT,DEPRT,VARCHAR2,NA,NA,string
DWELDAT,USER1,VARCHAR2,NA,NA,string
DWELDAT,USER2,VARCHAR2,NA,NA,string
DWELDAT,USER3,VARCHAR2,NA,NA,string
DWELDAT,USER4,VARCHAR2,NA,NA,string
DWELDAT,USER5,VARCHAR2,NA,NA,string
DWELDAT,USER6,VARCHAR2,NA,NA,string
DWELDAT,USER7,VARCHAR2,NA,NA,string
DWELDAT,USER8,VARCHAR2,NA,NA,string
DWELDAT,USER9,VARCHAR2,NA,NA,string
DWELDAT,USER10,VARCHAR2,NA,NA,string
DWELDAT,USER11,VARCHAR2,NA,NA,string
DWELDAT,USER12,VARCHAR2,NA,NA,string
DWELDAT,USER13,VARCHAR2,NA,NA,string
DWELDAT,USER14,VARCHAR2,NA,NA,string
DWELDAT,USER15,VARCHAR2,NA,NA,string
DWELDAT,USER16,VARCHAR2,NA,NA,string
DWELDAT,USER17,VARCHAR2,NA,NA,string
DWELDAT,USER18,VARCHAR2,NA,NA,string
DWELDAT,USER19,VARCHAR2,NA,NA,string
DWELDAT,USER20,VARCHAR2,NA,NA,string
DWELDAT,DEACTIVAT,DATE,NA,NA,string
DWELDAT,SALEKEY,NUMBER,8,0,bigint
DWELDAT,IASW_ID,NUMBER,NA,NA,bigint
DWELDAT,TRANS_ID,NUMBER,10,0,bigint
DWELDAT,UPD_STATUS,VARCHAR2,NA,NA,string
DWELDAT,PRODATE,DATE,NA,NA,string
DWELDAT,PROTYPE,VARCHAR2,NA,NA,string
DWELDAT,PRODAMAGE,NUMBER,3,0,bigint
DWELDAT,PROFACT,NUMBER,4,3,double
DWELDAT,USER21,VARCHAR2,NA,NA,string
DWELDAT,USER22,VARCHAR2,NA,NA,string
DWELDAT,USER23,VARCHAR2,NA,NA,string
DWELDAT,USER24,VARCHAR2,NA,NA,string
DWELDAT,USER25,VARCHAR2,NA,NA,string
DWELDAT,USER26,VARCHAR2,NA,NA,string
DWELDAT,USER27,VARCHAR2,NA,NA,string
DWELDAT,USER28,VARCHAR2,NA,NA,string
DWELDAT,USER29,VARCHAR2,NA,NA,string
DWELDAT,USER30,VARCHAR2,NA,NA,string
DWELDAT,USER31,VARCHAR2,NA,NA,string
DWELDAT,USER32,VARCHAR2,NA,NA,string
DWELDAT,USER33,VARCHAR2,NA,NA,string
DWELDAT,USER34,VARCHAR2,NA,NA,string
DWELDAT,USER35,VARCHAR2,NA,NA,string
DWELDAT,USER36,VARCHAR2,NA,NA,string
DWELDAT,USER37,VARCHAR2,NA,NA,string
DWELDAT,USER38,VARCHAR2,NA,NA,string
DWELDAT,USER39,VARCHAR2,NA,NA,string
DWELDAT,USER40,VARCHAR2,NA,NA,string
DWELDAT,MSC3DES,VARCHAR2,NA,NA,string
DWELDAT,MSC3NUM,NUMBER,4,2,double
DWELDAT,MSC3VAL,NUMBER,8,0,bigint
DWELDAT,MSC4DES,VARCHAR2,NA,NA,string
DWELDAT,MSC4NUM,NUMBER,4,2,double
DWELDAT,MSC4VAL,NUMBER,8,0,bigint
DWELDAT,MSC5DES,VARCHAR2,NA,NA,string
DWELDAT,MSC5NUM,NUMBER,4,2,double
DWELDAT,MSC5VAL,NUMBER,8,0,bigint
DWELDAT,MSC6DES,VARCHAR2,NA,NA,string
DWELDAT,MSC6NUM,NUMBER,4,2,double
DWELDAT,MSC6VAL,NUMBER,8,0,bigint
DWELDAT,MSC7DES,VARCHAR2,NA,NA,string
DWELDAT,MSC7NUM,NUMBER,4,2,double
DWELDAT,MSC7VAL,NUMBER,8,0,bigint
DWELDAT,MSC8DES,VARCHAR2,NA,NA,string
DWELDAT,MSC8NUM,NUMBER,4,2,double
DWELDAT,MSC8VAL,NUMBER,8,0,bigint
DWELDAT,MSC9DES,VARCHAR2,NA,NA,string
DWELDAT,MSC9NUM,NUMBER,4,2,double
DWELDAT,MSC9VAL,NUMBER,8,0,bigint
DWELDAT,MSC10DES,VARCHAR2,NA,NA,string
DWELDAT,MSC10NUM,NUMBER,4,2,double
DWELDAT,MSC10VAL,NUMBER,8,0,bigint
DWELDAT,MSC11DES,VARCHAR2,NA,NA,string
DWELDAT,MSC11NUM,NUMBER,4,2,double
DWELDAT,MSC11VAL,NUMBER,8,0,bigint
DWELDAT,MSC12DES,VARCHAR2,NA,NA,string
DWELDAT,MSC12NUM,NUMBER,4,2,double
DWELDAT,MSC12VAL,NUMBER,8,0,bigint
DWELDAT,EFFYROVR,NUMBER,4,0,bigint
DWELDAT,SIDPCT,NUMBER,5,2,double
DWELDAT,SIDYR,NUMBER,4,0,bigint
DWELDAT,WINPCT,NUMBER,5,2,double
DWELDAT,WINYR,NUMBER,4,0,bigint
DWELDAT,FURPCT,NUMBER,5,2,double
DWELDAT,FURYR,NUMBER,4,0,bigint
DWELDAT,ELEPCT,NUMBER,5,2,double
DWELDAT,ELEYR,NUMBER,4,0,bigint
DWELDAT,PLUPCT,NUMBER,5,2,double
DWELDAT,PLUYR,NUMBER,4,0,bigint
DWELDAT,KITPCT,NUMBER,5,2,double
DWELDAT,KITYR,NUMBER,4,0,bigint
DWELDAT,ESTPCT,NUMBER,5,2,double
DWELDAT,ESTYR,NUMBER,4,0,bigint
DWELDAT,CALCEFFYR,NUMBER,4,0,bigint
DWELDAT,NCCALC,NUMBER,NA,NA,bigint
DWELDAT,NCOVAL,NUMBER,NA,NA,bigint
DWELDAT,NCVAL,NUMBER,NA,NA,bigint
DWELDAT,NCTOT,NUMBER,NA,NA,bigint
DWELDAT,HGA,VARCHAR2,NA,NA,string
DWELDAT,RECNR,NUMBER,3,0,bigint
DWELDAT,OVRRCNLD,NUMBER,10,0,bigint
DWELDAT,CONDOSFLAOVR,NUMBER,6,0,bigint
DWELDAT,GRMOVR,NUMBER,NA,NA,bigint
DWELDAT,FIXBATH4,NUMBER,2,0,bigint
DWELDAT,FIXBATH5,NUMBER,2,0,bigint
DWELDAT,FIXBATH6,NUMBER,2,0,bigint
DWELDAT,FIXBATH7,NUMBER,2,0,bigint
DWELDAT,OVRRCN,NUMBER,10,0,bigint
DWELDAT,LUMPCURE,NUMBER,10,0,bigint
DWELDAT,NUMIDENT,NUMBER,2,0,bigint
DWELDAT,GRPADJ,NUMBER,10,0,bigint
DWELDAT,STAGE,NUMBER,5,0,bigint
DWELDAT,EXCESS,VARCHAR2,NA,NA,string
DWELDAT,SUPPRESS,VARCHAR2,NA,NA,string
DWELDAT,LUMPCAMOD,NUMBER,10,5,double
DWELDAT,BLD_MODELID,VARCHAR2,NA,NA,string
DWELDAT,OVRMRAVAL,NUMBER,NA,NA,bigint
EXADMN,JUR,VARCHAR2,NA,NA,string
EXADMN,PARID,VARCHAR2,NA,NA,string
EXADMN,TAXYR,NUMBER,4,0,bigint
EXADMN,CASENO,VARCHAR2,NA,NA,string
EXADMN,SEQ,NUMBER,3,0,bigint
EXADMN,CUR,VARCHAR2,NA,NA,string
EXADMN,WHO,VARCHAR2,NA,NA,string
EXADMN,WEN,DATE,NA,NA,string
EXADMN,STATUS,VARCHAR2,NA,NA,string
EXADMN,RECTYPE,VARCHAR2,NA,NA,string
EXADMN,EXAPPL,VARCHAR2,NA,NA,string
EXADMN,EXCODE,VARCHAR2,NA,NA,string
EXADMN,EXDATE,DATE,NA,NA,string
EXADMN,EXSTAT,VARCHAR2,NA,NA,string
EXADMN,REASCD,VARCHAR2,NA,NA,string
EXADMN,ENDYR,NUMBER,4,0,bigint
EXADMN,REPNAME,VARCHAR2,NA,NA,string
EXADMN,REPADDR1,VARCHAR2,NA,NA,string
EXADMN,REPADDR2,VARCHAR2,NA,NA,string
EXADMN,REPADDR3,VARCHAR2,NA,NA,string
EXADMN,REPPHONE,VARCHAR2,NA,NA,string
EXADMN,OWNNUM,VARCHAR2,NA,NA,string
EXADMN,SALEKEY,NUMBER,8,0,bigint
EXADMN,NOTE1,VARCHAR2,NA,NA,string
EXADMN,NOTE2,VARCHAR2,NA,NA,string
EXADMN,USER1,VARCHAR2,NA,NA,string
EXADMN,USER2,VARCHAR2,NA,NA,string
EXADMN,USER3,VARCHAR2,NA,NA,string
EXADMN,USER4,VARCHAR2,NA,NA,string
EXADMN,USER5,VARCHAR2,NA,NA,string
EXADMN,USER6,VARCHAR2,NA,NA,string
EXADMN,USER7,VARCHAR2,NA,NA,string
EXADMN,USER8,VARCHAR2,NA,NA,string
EXADMN,USER9,VARCHAR2,NA,NA,string
EXADMN,USER10,VARCHAR2,NA,NA,string
EXADMN,USER11,VARCHAR2,NA,NA,string
EXADMN,USER12,VARCHAR2,NA,NA,string
EXADMN,USER13,VARCHAR2,NA,NA,string
EXADMN,USER14,VARCHAR2,NA,NA,string
EXADMN,USER15,VARCHAR2,NA,NA,string
EXADMN,USER16,VARCHAR2,NA,NA,string
EXADMN,USER17,VARCHAR2,NA,NA,string
EXADMN,USER18,VARCHAR2,NA,NA,string
EXADMN,USER19,VARCHAR2,NA,NA,string
EXADMN,USER20,VARCHAR2,NA,NA,string
EXADMN,USER21,VARCHAR2,NA,NA,string
EXADMN,USER22,VARCHAR2,NA,NA,string
EXADMN,USER23,VARCHAR2,NA,NA,string
EXADMN,USER24,VARCHAR2,NA,NA,string
EXADMN,USER25,VARCHAR2,NA,NA,string
EXADMN,USER26,VARCHAR2,NA,NA,string
EXADMN,USER27,VARCHAR2,NA,NA,string
EXADMN,USER28,VARCHAR2,NA,NA,string
EXADMN,USER29,VARCHAR2,NA,NA,string
EXADMN,USER30,VARCHAR2,NA,NA,string
EXADMN,DEACTIVAT,DATE,NA,NA,string
EXADMN,IASW_ID,NUMBER,NA,NA,bigint
EXADMN,TRANS_ID,NUMBER,10,0,bigint
EXADMN,UPD_STATUS,VARCHAR2,NA,NA,string
EXADMN,APPNAME1,VARCHAR2,NA,NA,string
EXADMN,APPNAME2,VARCHAR2,NA,NA,string
EXADMN,REPNAME2,VARCHAR2,NA,NA,string
EXADMN,TITLE,VARCHAR2,NA,NA,string
EXADMN,CONTACT1,VARCHAR2,NA,NA,string
EXADMN,CONTACT2,VARCHAR2,NA,NA,string
EXADMN,CONTACT_ADDR1,VARCHAR2,NA,NA,string
EXADMN,CONTACT_ADDR2,VARCHAR2,NA,NA,string
EXADMN,CONTACT_ADDR3,VARCHAR2,NA,NA,string
EXADMN,USER31,VARCHAR2,NA,NA,string
EXADMN,USER32,VARCHAR2,NA,NA,string
EXADMN,USER33,VARCHAR2,NA,NA,string
EXADMN,USER34,VARCHAR2,NA,NA,string
EXADMN,USER35,VARCHAR2,NA,NA,string
EXADMN,USER36,VARCHAR2,NA,NA,string
EXADMN,USER37,VARCHAR2,NA,NA,string
EXADMN,USER38,VARCHAR2,NA,NA,string
EXADMN,USER39,VARCHAR2,NA,NA,string
EXADMN,USER40,VARCHAR2,NA,NA,string
EXADMN,USER41,VARCHAR2,NA,NA,string
EXADMN,USER42,VARCHAR2,NA,NA,string
EXADMN,USER43,VARCHAR2,NA,NA,string
EXADMN,USER44,VARCHAR2,NA,NA,string
EXADMN,USER45,VARCHAR2,NA,NA,string
EXADMN,USER46,VARCHAR2,NA,NA,string
EXADMN,USER47,VARCHAR2,NA,NA,string
EXADMN,USER48,VARCHAR2,NA,NA,string
EXADMN,USER49,VARCHAR2,NA,NA,string
EXADMN,USER50,VARCHAR2,NA,NA,string
EXADMN,USER51,VARCHAR2,NA,NA,string
EXADMN,USER52,VARCHAR2,NA,NA,string
EXADMN,USER53,VARCHAR2,NA,NA,string
EXADMN,USER54,VARCHAR2,NA,NA,string
EXADMN,USER55,VARCHAR2,NA,NA,string
EXADMN,USER56,VARCHAR2,NA,NA,string
EXADMN,USER57,VARCHAR2,NA,NA,string
EXADMN,USER58,VARCHAR2,NA,NA,string
EXADMN,USER59,VARCHAR2,NA,NA,string
EXADMN,USER60,VARCHAR2,NA,NA,string
EXADMN,USER61,VARCHAR2,NA,NA,string
EXADMN,USER62,VARCHAR2,NA,NA,string
EXADMN,USER63,VARCHAR2,NA,NA,string
EXADMN,USER64,VARCHAR2,NA,NA,string
EXADMN,USER65,VARCHAR2,NA,NA,string
EXADMN,USER66,VARCHAR2,NA,NA,string
EXADMN,USER67,VARCHAR2,NA,NA,string
EXADMN,USER68,VARCHAR2,NA,NA,string
EXADMN,USER69,VARCHAR2,NA,NA,string
EXADMN,USER70,VARCHAR2,NA,NA,string
EXADMN,USER71,VARCHAR2,NA,NA,string
EXADMN,USER72,VARCHAR2,NA,NA,string
EXADMN,USER73,VARCHAR2,NA,NA,string
EXADMN,USER74,VARCHAR2,NA,NA,string
EXADMN,USER75,VARCHAR2,NA,NA,string
EXADMN,USER76,VARCHAR2,NA,NA,string
EXADMN,USER77,VARCHAR2,NA,NA,string
EXADMN,USER78,VARCHAR2,NA,NA,string
EXADMN,USER79,VARCHAR2,NA,NA,string
EXADMN,USER80,VARCHAR2,NA,NA,string
EXADMN,USER81,VARCHAR2,NA,NA,string
EXADMN,USER82,VARCHAR2,NA,NA,string
EXADMN,USER83,VARCHAR2,NA,NA,string
EXADMN,USER84,VARCHAR2,NA,NA,string
EXADMN,USER85,VARCHAR2,NA,NA,string
EXADMN,USER86,VARCHAR2,NA,NA,string
EXADMN,USER87,VARCHAR2,NA,NA,string
EXADMN,USER88,VARCHAR2,NA,NA,string
EXADMN,USER89,VARCHAR2,NA,NA,string
EXADMN,USER90,VARCHAR2,NA,NA,string
EXADMN,USER91,VARCHAR2,NA,NA,string
EXADMN,USER92,VARCHAR2,NA,NA,string
EXADMN,USER93,VARCHAR2,NA,NA,string
EXADMN,USER94,VARCHAR2,NA,NA,string
EXADMN,USER95,VARCHAR2,NA,NA,string
EXADMN,USER96,VARCHAR2,NA,NA,string
EXADMN,USER97,VARCHAR2,NA,NA,string
EXADMN,USER98,VARCHAR2,NA,NA,string
EXADMN,USER99,VARCHAR2,NA,NA,string
EXADMN,USER100,VARCHAR2,NA,NA,string
EXADMN,BLDGNO,VARCHAR2,NA,NA,string
EXADMN,UNIT,VARCHAR2,NA,NA,string
EXADMN,USER101,VARCHAR2,NA,NA,string
EXADMN,USER102,VARCHAR2,NA,NA,string
EXADMN,USER103,VARCHAR2,NA,NA,string
EXADMN,USER104,VARCHAR2,NA,NA,string
